6.054827, 1.813386
3.990450, -6.122824
-4.601155, 3.819204
-9.039122, -3.522150
-7.619216, 1.382910
-4.302691, -8.926953
7.168222, -0.368336
1.485866, 5.953348
-0.525358, -3.431943
-3.162410, -4.926365
-5.478801, 6.980127
6.086726, 1.305725
-8.239788, 4.385620
3.086757, -4.986780
3.261286, 3.410325
-2.391362, -3.430476
-5.063231, -4.885432
-0.277884, -1.054576
3.111834, -4.138773
5.446026, -1.656474
5.358607, -5.868368
-3.199042, 8.702120
4.346084, 5.729359
0.814235, 9.305426
-6.136786, -7.201946
2.159861, 9.731115
-2.047887, -4.548980
-2.375872, 2.199629
3.411054, 3.209181
-4.731097, 1.577033
-2.982614, 1.137663
-2.246493, 1.170171
-2.986188, -2.083076
5.953761, 3.083417
-1.383492, 0.995967
0.764809, -5.124685
-1.503431, -2.388359
6.229171, 6.475132
-4.952908, -3.447855
-2.066152, -4.379248
-0.562714, 9.444100
1.333591, 9.614381
4.824464, 6.135445
4.916762, 1.495002
3.335048, -6.201174
-5.184508, -0.417830
-7.910847, -5.572744
-2.238414, 3.801433
5.817153, 2.689952
-4.228706, -5.392684
-6.006575, 2.386420
-0.236626, -3.159674
-9.305645, 0.152905
2.566919, -1.681667
0.942805, 7.606865
-3.319167, 6.161797
-7.416754, 0.813651
-7.203851, 3.280278
3.489451, 5.976710
7.709637, -6.324884
6.271980, -1.003715
-0.710292, 7.532416
-4.141992, 6.542936
0.682883, -6.356834
6.398716, 0.419215
4.844469, -4.642570
3.736345, -6.905701
-5.425933, -1.786340
-6.729806, 0.735537
-7.412172, 4.045308
8.298598, 2.458859
2.120312, 6.953402
-2.738110, 7.482751
3.860073, 5.680864
1.613010, 1.401678
-2.909600, 0.628324
-8.117241, 2.687346
-4.710998, -7.529962
-3.179813, 5.717897
1.885271, 5.528518
1.466954, -2.335851
2.102958, -7.899094
-2.064787, -5.471710
4.183729, -0.144669
2.003855, -6.122359
7.024548, -5.939239
1.551606, 2.590608
-4.836522, 4.858236
-1.089894, -7.195673
8.556108, -3.284309
-5.684172, -2.910675
1.408316, -0.678526
4.933912, 5.883291
2.657534, -6.317303
1.045736, 0.116259
3.456004, -8.587378
6.626047, 4.040563
-8.721035, -1.384164
6.771608, -2.469886
8.286359, -2.409175
8.417038, -3.671467
-2.642729, -1.697391
9.004336, -3.933570
-7.384020, -3.395397
-7.139978, 0.216917
-2.654928, -0.007698
5.701222, -3.224353
1.975515, 1.341189
9.465680, 1.109474
-1.875653, -0.317919
5.080672, -2.819322
0.632115, -0.502767
6.010960, -2.383206
2.123155, -9.160692
7.957414, -3.286508
-6.438332, -6.765201
-4.043269, -2.373309
7.083188, -1.311926
2.903517, 6.746433
3.538003, 7.451901
7.846724, 2.533821
0.059957, -9.837464
7.126332, 5.814194
3.527245, 0.554288
0.195719, -7.423927
4.236275, 7.029266
1.827221, -1.528159
