7.265568, -1.606086
7.253786, -1.160158
5.300794, 3.440353
-6.402908, -5.318366
0.177234, 9.128200
-1.608328, -2.289344
-3.025772, -1.152829
2.487234, -8.930480
2.061826, -5.421327
4.332010, -8.659191
-0.707201, 0.102379
-4.230666, -8.765575
-7.764264, 4.891230
-3.863309, 6.931306
-0.708433, 9.563487
-4.662411, 0.988048
-6.551444, 1.109442
0.790828, -7.474432
3.318602, -5.166830
-0.144175, 2.959217
2.335133, 9.250675
4.412559, 7.575462
9.750144, 0.929163
-6.293410, -6.533698
-1.903884, 6.446399
0.576309, -8.772132
-6.383486, 1.771590
-1.735859, -9.150472
-0.436835, 2.217706
-7.365763, 0.133066
9.652019, -1.796506
0.829532, -6.611598
