3.138457, -3.013338
-5.638054, 0.396402
7.408891, 5.512336
6.286224, -5.863550
4.680564, -5.350294
2.442586, -7.985266
5.936843, 0.712070
8.577113, -1.745916
3.120961, 3.270946
7.545550, 3.026743
-5.538979, -5.997967
4.648387, 3.696989
-2.963773, 7.272055
5.415994, -6.066633
-2.731400, 8.032981
-4.233410, -0.344010
0.350370, -0.224847
-1.048791, 0.000996
3.765045, -4.884955
-0.001170, -8.478784
5.570883, -4.866986
-8.223496, 4.779710
5.121481, -3.492119
-0.872861, -1.608398
-7.260659, -4.521159
-1.603854, -4.407318
-7.180331, 5.346173
-7.560354, -3.716764
-5.764806, 3.261623
-5.852200, 6.146028
5.107319, 7.894054
2.112493, -1.522277
4.766333, -4.162808
7.570603, 4.087898
1.753736, -8.933204
-7.896875, 2.072745
-6.657152, 6.574003
-4.775983, -2.294657
-0.296533, 4.911933
-3.617472, 8.469799
0.919863, -0.153222
5.546687, 2.534021
2.951024, -7.442035
4.162186, 2.343075
5.903490, 3.227913
4.626283, -1.556154
-4.775440, 7.879903
-1.626644, 4.427136
0.021598, 6.203509
1.693066, -0.404171
1.471865, 6.326038
-2.516108, -7.254717
-1.513409, 4.952247
5.120719, -5.427543
-4.287684, -0.277920
-5.755080, 3.909257
2.398815, 6.447454
0.359697, -0.458329
7.296470, 6.364908
0.509675, 4.372670
-3.271593, 2.699186
-7.760471, 3.530953
8.450250, 1.549666
5.010941, -1.649750
6.840696, 6.664334
-2.088386, 5.412257
-0.372482, 0.639552
7.104547, -3.555185
-1.320179, 8.826659
3.365693, 8.189335
7.646498, -0.910253
-0.470418, 4.150190
3.219235, 1.422355
1.860119, 3.818093
5.928465, 2.406523
-4.727171, 4.776200
-7.603194, -4.776343
3.414099, 7.082198
-3.438492, -0.982642
6.499567, -4.947524
4.386264, 1.125401
6.113100, 0.144543
2.366697, 9.348294
6.954699, 0.220666
-0.647762, -4.345012
-0.954384, 8.357515
1.640326, -7.135495
6.809909, -6.232401
-1.312278, -2.065675
8.315855, 1.725162
-6.259073, 1.223704
1.127079, 2.140984
1.367343, 5.767930
-3.868721, -7.794784
-7.506405, 0.983065
-6.409771, 3.292348
1.152792, -6.441689
7.785723, -6.185023
-5.956334, 7.371737
-2.866629, 0.493161
7.233267, 4.666689
2.454123, -9.038398
-1.388412, 8.092976
-1.253581, -9.598185
-0.868908, -8.685252
-2.458008, -3.781318
4.461080, 7.950653
-0.463098, 6.159794
3.985320, 8.830585
5.231390, 6.229989
-7.484984, -0.553386
2.260442, 4.887056
2.720231, -0.144476
-1.058762, 5.818131
8.539168, -1.495330
-2.310230, 1.011398
-4.754157, 0.223737
8.171621, -3.190651
6.645412, -4.779851
-2.149691, -7.672540
-5.496350, 2.503731
4.082087, -6.587541
1.055082, 2.985014
6.113283, -0.687881
3.375334, 0.840806
7.184146, 1.856907
-1.886994, -4.309269
4.428165, -6.926608
-0.973774, 3.312043
5.109381, 0.828402
4.664440, -4.922761
-2.953795, 5.253372
-2.029317, -4.807226
5.147020, 5.676868
8.567106, -3.245836
1.067926, 6.024338
0.698922, 2.355506
6.246358, -0.992445
5.210655, 8.279974
